,Date,High,Low,Open,8,Volume,Adj Close,Timestamp,Scale Close
1250,2018-11-16,1072.43994140625,1054.9000244140625,1065.22998046875,1068.27001953125,1768300.0,1068.27001953125,1542344400.0,0.7005646533487943
1249,2018-11-15,1078.8699951171875,1041.2900390625,1051.4599609375,1071.050048828125,2079200.0,1071.050048828125,1542258000.0,0.7023877787993421
1248,2018-11-14,1065.7900390625,1041.1099853515625,1060.0,1054.5799560546875,1733300.0,1054.5799560546875,1542171600.0,0.6915867971903022
1247,2018-11-13,1066.6700439453125,1040.4000244140625,1054.81005859375,1047.969970703125,1287500.0,1047.969970703125,1542085200.0,0.6872520110296928
1246,2018-11-12,1074.0999755859375,1040.3499755859375,1073.1300048828125,1049.3599853515625,1700100.0,1049.3599853515625,1541998800.0,0.6881635737549667
1245,2018-11-09,1088.3499755859375,1064.260009765625,1084.02001953125,1077.02001953125,1743000.0,1077.02001953125,1541739600.0,0.7063028474427291
1244,2018-11-08,1108.219970703125,1084.3599853515625,1107.300048828125,1094.6300048828125,1684700.0,1094.6300048828125,1541653200.0,0.7178513633214282
1243,2018-11-07,1109.9300537109375,1080.5899658203125,1083.489990234375,1108.239990234375,2169400.0,1108.239990234375,1541566800.0,0.7267767047571855
1242,2018-11-06,1079.8199462890625,1053.6099853515625,1055.02001953125,1069.5699462890625,1433000.0,1069.5699462890625,1541480400.0,0.7014171370109916
1241,2018-11-05,1073.3499755859375,1034.0,1072.530029296875,1055.72998046875,2267900.0,1055.72998046875,1541394000.0,0.6923409758532342
1240,2018-11-02,1098.0,1067.6600341796875,1089.0,1071.489990234375,2171900.0,1071.489990234375,1541131200.0,0.7026762895626588
1239,2018-11-01,1099.9000244140625,1077.8199462890625,1091.4000244140625,1085.97998046875,2006600.0,1085.97998046875,1541044800.0,0.7121787325779806
1238,2018-10-31,1108.0,1068.199951171875,1068.199951171875,1090.5799560546875,3545800.0,1090.5799560546875,1540958400.0,0.7151953671767772
1237,2018-10-30,1050.9000244140625,1013.969970703125,1020.010009765625,1049.510009765625,2988400.0,1049.510009765625,1540872000.0,0.6882619588071633
1236,2018-10-29,1108.8299560546875,1007.2000122070312,1096.5400390625,1034.72998046875,4064500.0,1034.72998046875,1540785600.0,0.6785693100277904
1235,2018-10-26,1117.0,1042.22998046875,1048.3299560546875,1083.75,5321900.0,1083.75,1540526400.0,0.7107163256345095
1234,2018-10-25,1117.8199462890625,1075.550048828125,1080.300048828125,1103.5899658203125,3647800.0,1103.5899658203125,1540440000.0,0.7237272484566796
1233,2018-10-24,1116.6199951171875,1055.06005859375,1115.0,1057.1199951171875,2464300.0,1057.1199951171875,1540353600.0,0.6932525385785081
1232,2018-10-23,1118.0,1079.010009765625,1091.2900390625,1114.9100341796875,1884300.0,1114.9100341796875,1540267200.0,0.7311508769598458
1231,2018-10-22,1121.68994140625,1100.0,1112.510009765625,1111.3699951171875,1355800.0,1111.3699951171875,1540180800.0,0.7288293419609045
1230,2018-10-19,1120.949951171875,1097.030029296875,1103.7099609375,1105.1800537109375,2064300.0,1105.1800537109375,1539921600.0,0.7247700179358592
1229,2018-10-18,1132.3499755859375,1086.3399658203125,1130.0,1097.9100341796875,2307600.0,1097.9100341796875,1539835200.0,0.7200023855773438
1228,2018-10-17,1147.0,1114.0,1140.0,1127.5899658203125,1782600.0,1127.5899658203125,1539748800.0,0.7394662951143296
1227,2018-10-16,1136.3699951171875,1111.75,1113.47998046875,1133.0799560546875,1918900.0,1133.0799560546875,1539662400.0,0.7430665956330326
1226,2018-10-15,1121.800048828125,1098.219970703125,1118.0,1102.43994140625,1503700.0,1102.43994140625,1539576000.0,0.7229730697937476
1225,2018-10-12,1125.8299560546875,1095.030029296875,1119.6400146484375,1120.5400390625,2468500.0,1120.5400390625,1539316800.0,0.7348429981904034
1224,2018-10-11,1116.06005859375,1075.8900146484375,1079.0400390625,1090.739990234375,3384800.0,1090.739990234375,1539230400.0,0.7153003165693156
1223,2018-10-10,1137.02001953125,1091.510009765625,1136.4000244140625,1092.1600341796875,2949000.0,1092.1600341796875,1539144000.0,0.7162315723156151
1222,2018-10-09,1161.550048828125,1144.1700439453125,1151.31005859375,1145.1700439453125,1684500.0,1145.1700439453125,1539057600.0,0.7509951980249341
1221,2018-10-08,1175.8599853515625,1135.4000244140625,1160.0,1155.9200439453125,2309500.0,1155.9200439453125,1538971200.0,0.7580449793403399
1220,2018-10-05,1182.0,1154.3199462890625,1176.0,1167.8299560546875,1592600.0,1167.8299560546875,1538712000.0,0.7658554236060884
1219,2018-10-04,1205.9000244140625,1163.8499755859375,1205.030029296875,1177.0699462890625,2328800.0,1177.0699462890625,1538625600.0,0.7719149501650492
1218,2018-10-03,1214.1800537109375,1202.1500244140625,1212.0,1211.530029296875,1312300.0,1211.530029296875,1538539200.0,0.7945136524269847
1217,2018-10-02,1224.52001953125,1199.6600341796875,1206.6700439453125,1207.6400146484375,2009000.0,1207.6400146484375,1538452800.0,0.7919626056748722
1216,2018-10-01,1224.199951171875,1203.18994140625,1213.0,1208.530029296875,1658200.0,1208.530029296875,1538366400.0,0.7925462715947784
1215,2018-09-28,1208.449951171875,1197.8299560546875,1204.0899658203125,1207.0799560546875,1780600.0,1207.0799560546875,1538107200.0,0.7915953228274535
1214,2018-09-27,1216.8599853515625,1198.050048828125,1200.0,1207.3599853515625,1813700.0,1207.3599853515625,1538020800.0,0.7917789642511629
1213,2018-09-26,1207.239990234375,1185.4000244140625,1193.68994140625,1194.06005859375,1882500.0,1194.06005859375,1537934400.0,0.7830569572601404
1212,2018-09-25,1196.8599853515625,1174.0899658203125,1184.25,1193.8900146484375,1657600.0,1193.8900146484375,1537848000.0,0.7829454435272603
1211,2018-09-24,1185.18994140625,1151.5,1159.4100341796875,1179.56005859375,1557500.0,1179.56005859375,1537761600.0,0.7735479499044768
1210,2018-09-21,1196.5799560546875,1172.06005859375,1194.9200439453125,1172.1199951171875,4561100.0,1172.1199951171875,1537502400.0,0.7686688038130812
1209,2018-09-20,1194.0,1176.25,1180.6700439453125,1191.5699462890625,1462200.0,1191.5699462890625,1537416000.0,0.7814239575207127
1208,2018-09-19,1176.27001953125,1158.6199951171875,1168.9599609375,1174.27001953125,1298100.0,1174.27001953125,1537329600.0,0.7700787760867486
1207,2018-09-18,1181.3299560546875,1161.4300537109375,1162.6600341796875,1167.1099853515625,1615700.0,1167.1099853515625,1537243200.0,0.7653832714190623
1206,2018-09-17,1181.8199462890625,1158.4599609375,1177.77001953125,1159.8299560546875,1704800.0,1159.8299560546875,1537156800.0,0.760609074720205
1205,2018-09-14,1188.0,1173.52001953125,1188.0,1177.97998046875,1208800.0,1177.97998046875,1536897600.0,0.772511744765639
1204,2018-09-13,1187.8599853515625,1169.219970703125,1179.699951171875,1182.1400146484375,2003400.0,1182.1400146484375,1536811200.0,0.775239868601119
1203,2018-09-12,1190.68994140625,1166.1600341796875,1182.0,1171.5999755859375,1785800.0,1171.5999755859375,1536724800.0,0.7683277783270298
1202,2018-09-11,1190.93994140625,1165.949951171875,1171.0999755859375,1189.989990234375,1462700.0,1189.989990234375,1536638400.0,0.7803878324348059
1201,2018-09-10,1186.6600341796875,1170.6099853515625,1184.199951171875,1175.06005859375,1383500.0,1175.06005859375,1536552000.0,0.7705968786561674
1200,2018-09-07,1188.550048828125,1169.27001953125,1172.0,1177.5899658203125,1632900.0,1177.5899658203125,1536292800.0,0.7722559756511005
1199,2018-09-06,1198.989990234375,1163.6099853515625,1198.5699462890625,1183.989990234375,2342700.0,1183.989990234375,1536206400.0,0.7764530707703934
1198,2018-09-05,1214.8699951171875,1175.3399658203125,1209.219970703125,1199.0999755859375,2699400.0,1199.0999755859375,1536120000.0,0.7863621026222538
1197,2018-09-04,1227.8699951171875,1206.56005859375,1222.52001953125,1211.31005859375,2072900.0,1211.31005859375,1536033600.0,0.7943693970453264
1196,2018-08-31,1252.550048828125,1225.75,1252.2099609375,1231.800048828125,2115400.0,1231.800048828125,1535688000.0,0.8078066017250606
1195,2018-08-30,1269.489990234375,1247.2099609375,1263.4000244140625,1254.43994140625,1505200.0,1254.43994140625,1535601600.0,0.8226536986255312
1194,2018-08-29,1267.1700439453125,1252.800048828125,1255.0,1264.6500244140625,1846300.0,1264.6500244140625,1535515200.0,0.8293494058271329
1193,2018-08-28,1256.56005859375,1242.969970703125,1255.9000244140625,1245.8599853515625,1366500.0,1245.8599853515625,1535428800.0,0.8170270182644764
1192,2018-08-27,1257.8699951171875,1240.6800537109375,1244.1400146484375,1256.27001953125,1429000.0,1256.27001953125,1535342400.0,0.8238538521670529
1191,2018-08-24,1237.4000244140625,1221.4200439453125,1226.0,1236.75,1222700.0,1236.75,1535083200.0,0.8110527480770285
1190,2018-08-23,1235.1700439453125,1219.3499755859375,1219.8800048828125,1221.1600341796875,1233300.0,1221.1600341796875,1534996800.0,0.800828948100484
1189,2018-08-22,1226.530029296875,1213.219970703125,1214.219970703125,1221.75,1114800.0,1221.75,1534910400.0,0.8012158439159972
1188,2018-08-21,1232.760009765625,1215.030029296875,1223.02001953125,1217.4100341796875,1154100.0,1217.4100341796875,1534824000.0,0.7983697220602263
1187,2018-08-20,1225.9100341796875,1208.699951171875,1220.6600341796875,1221.949951171875,1110900.0,1221.949951171875,1534737600.0,0.8013469706169719
1186,2018-08-17,1226.949951171875,1204.0,1222.0400390625,1215.8499755859375,1654600.0,1215.8499755859375,1534478400.0,0.7973466456020721
1185,2018-08-16,1243.699951171875,1219.6300048828125,1241.989990234375,1224.06005859375,1608800.0,1224.06005859375,1534392000.0,0.8027307655822029
1184,2018-08-15,1251.97998046875,1226.239990234375,1244.280029296875,1232.219970703125,1852600.0,1232.219970703125,1534305600.0,0.8080819838076937
1183,2018-08-14,1260.5899658203125,1239.5400390625,1252.5,1258.1400146484375,1404000.0,1258.1400146484375,1534219200.0,0.8250801830170108
1182,2018-08-13,1265.969970703125,1247.030029296875,1251.199951171875,1248.6400146484375,1375000.0,1248.6400146484375,1534132800.0,0.8188501437150244
1181,2018-08-10,1261.199951171875,1247.1600341796875,1259.1800537109375,1252.510009765625,1330100.0,1252.510009765625,1533873600.0,0.8213880617864532
1180,2018-08-09,1271.9599609375,1260.0999755859375,1262.72998046875,1264.4599609375,1366300.0,1264.4599609375,1533787200.0,0.8292247634135691
1179,2018-08-08,1271.719970703125,1252.1199951171875,1256.719970703125,1261.3299560546875,1717200.0,1261.3299560546875,1533700800.0,0.8271721262098499
1178,2018-08-07,1266.0799560546875,1251.800048828125,1252.010009765625,1255.8399658203125,2125300.0,1255.8399658203125,1533614400.0,0.823571825691147
1177,2018-08-06,1242.4599609375,1230.530029296875,1241.6099853515625,1237.6700439453125,1105700.0,1237.6700439453125,1533528000.0,0.8116561070179603
1176,2018-08-03,1246.52001953125,1229.4200439453125,1245.1800537109375,1238.1600341796875,1063200.0,1238.1600341796875,1533268800.0,0.8119774394829862
1175,2018-08-02,1244.4100341796875,1218.06005859375,1218.5,1241.1300048828125,1735200.0,1241.1300048828125,1533182400.0,0.8139251272941669
1174,2018-08-01,1245.9000244140625,1224.93994140625,1239.1099853515625,1232.989990234375,1849700.0,1232.989990234375,1533096000.0,0.8085869576964289
1173,2018-07-31,1241.2099609375,1216.18994140625,1231.7099609375,1227.219970703125,1969100.0,1227.219970703125,1533009600.0,0.8048030157540166
1172,2018-07-30,1252.8900146484375,1224.1700439453125,1245.050048828125,1230.0400390625,2194800.0,1230.0400390625,1532923200.0,0.8066523985659317
1171,2018-07-27,1291.43994140625,1244.489990234375,1289.1199951171875,1252.8900146484375,2418100.0,1252.8900146484375,1532664000.0,0.82163726656065
1170,2018-07-26,1287.4000244140625,1263.0,1267.1800537109375,1285.5,2734300.0,1285.5,1532577600.0,0.8430226866003802
1169,2018-07-25,1278.239990234375,1249.050048828125,1252.6199951171875,1275.93994140625,2555200.0,1275.93994140625,1532491200.0,0.8367532612563426
1168,2018-07-24,1275.0,1244.1400146484375,1271.0,1258.1500244140625,5380000.0,1258.1500244140625,1532404800.0,0.8250867473573527
1167,2018-07-23,1215.0999755859375,1192.010009765625,1195.6600341796875,1211.0,3272300.0,1211.0,1532318400.0,0.7941660626005915
1166,2018-07-20,1210.77001953125,1196.5899658203125,1199.239990234375,1197.8800048828125,1896900.0,1197.8800048828125,1532059200.0,0.7855620536298601
1165,2018-07-19,1216.47998046875,1197.72998046875,1206.6500244140625,1199.0999755859375,1916900.0,1199.0999755859375,1531972800.0,0.7863621026222538
1164,2018-07-18,1221.5899658203125,1204.56005859375,1208.530029296875,1212.9100341796875,1947400.0,1212.9100341796875,1531886400.0,0.7954186508119169
1163,2018-07-17,1218.760009765625,1182.0,1182.739990234375,1213.0799560546875,2008100.0,1213.0799560546875,1531800000.0,0.795530084491866
1162,2018-07-16,1208.7099609375,1193.4000244140625,1203.81005859375,1196.510009765625,1339200.0,1196.510009765625,1531713600.0,0.7846636195852698
1161,2018-07-13,1210.43994140625,1195.2900390625,1202.800048828125,1204.4200439453125,1630600.0,1204.4200439453125,1531454400.0,0.7898509694610076
1160,2018-07-12,1201.989990234375,1173.0999755859375,1174.8599853515625,1201.260009765625,2207400.0,1201.260009765625,1531368000.0,0.787778639236263
1159,2018-07-11,1180.43994140625,1155.3699951171875,1155.6199951171875,1171.4599609375,1662600.0,1171.4599609375,1531281600.0,0.7682359576151752
1158,2018-07-10,1173.5,1162.56005859375,1169.989990234375,1167.1400146484375,1066700.0,1167.1400146484375,1531195200.0,0.7654029644400878
1157,2018-07-09,1167.9300537109375,1157.22998046875,1160.0,1167.280029296875,1079200.0,1167.280029296875,1531108800.0,0.7654947851519425
1156,2018-07-06,1156.199951171875,1137.239990234375,1141.77001953125,1155.0799560546875,1091000.0,1155.0799560546875,1530849600.0,0.7574940550692117
1155,2018-07-05,1144.1400146484375,1123.1199951171875,1124.5999755859375,1141.2900390625,1429700.0,1141.2900390625,1530763200.0,0.7484507156131635
1154,2018-07-03,1149.9100341796875,1114.4300537109375,1149.4200439453125,1116.280029296875,822400.0,1116.280029296875,1530590400.0,0.7320493110044362
1153,2018-07-02,1142.989990234375,1106.5999755859375,1115.3499755859375,1142.1099853515625,1160800.0,1142.1099853515625,1530504000.0,0.7489884311506768
1152,2018-06-29,1141.3599853515625,1127.02001953125,1132.31005859375,1129.18994140625,1578100.0,1129.18994140625,1530244800.0,0.7405155488809201
1151,2018-06-28,1134.0,1106.0699462890625,1112.3900146484375,1126.780029296875,1486300.0,1126.780029296875,1530158400.0,0.738935143917158
1150,2018-06-27,1146.2099609375,1116.699951171875,1136.0,1116.93994140625,1726900.0,1116.93994140625,1530072000.0,0.7324820771494112
1149,2018-06-26,1146.8699951171875,1129.0,1144.1400146484375,1132.6199951171875,1734400.0,1132.6199951171875,1529985600.0,0.7427649561890322
1148,2018-06-25,1155.989990234375,1119.9000244140625,1155.0,1139.280029296875,2884100.0,1139.280029296875,1529899200.0,0.7471325640513508
1147,2018-06-22,1175.0,1159.6500244140625,1171.489990234375,1169.2900390625,1711000.0,1169.2900390625,1529640000.0,0.7668129367137552
1146,2018-06-21,1190.3299560546875,1163.47998046875,1185.510009765625,1169.43994140625,2248300.0,1169.43994140625,1529553600.0,0.7669112417130206
1145,2018-06-20,1201.489990234375,1182.030029296875,1183.300048828125,1184.0699462890625,2584300.0,1184.0699462890625,1529467200.0,0.776505505440197
1144,2018-06-19,1182.81005859375,1161.6099853515625,1170.1099853515625,1178.68994140625,2364100.0,1178.68994140625,1529380800.0,0.7729773326123233
1143,2018-06-18,1184.1300048828125,1151.0,1152.68994140625,1183.5799560546875,1651900.0,1183.5799560546875,1529294400.0,0.7761841729751712
1142,2018-06-15,1163.9100341796875,1153.68994140625,1159.9200439453125,1159.27001953125,2221900.0,1159.27001953125,1529035200.0,0.7602418719257172
1141,2018-06-14,1165.989990234375,1150.5999755859375,1152.2099609375,1160.1099853515625,1771100.0,1160.1099853515625,1528948800.0,0.7607927161439143
1140,2018-06-13,1155.6400146484375,1143.3800048828125,1152.280029296875,1144.22998046875,1715100.0,1144.22998046875,1528862400.0,0.7503787104033187
1139,2018-06-12,1148.75,1141.02001953125,1141.02001953125,1148.18994140625,1304600.0,1148.18994140625,1528776000.0,0.752975627484893
1138,2018-06-11,1147.739990234375,1131.4000244140625,1132.93994140625,1140.9000244140625,1239800.0,1140.9000244140625,1528689600.0,0.7481949464986248
1137,2018-06-08,1138.780029296875,1123.22998046875,1131.2099609375,1132.7099609375,1364200.0,1132.7099609375,1528430400.0,0.7428239551991777
1136,2018-06-07,1145.8699951171875,1126.1199951171875,1144.5799560546875,1134.4200439453125,1805400.0,1134.4200439453125,1528344000.0,0.7439454167095283
1135,2018-06-06,1154.7099609375,1136.3199462890625,1152.77001953125,1146.949951171875,1746700.0,1146.949951171875,1528257600.0,0.7521624498118156
1134,2018-06-05,1161.0999755859375,1147.4599609375,1154.6600341796875,1151.02001953125,1648200.0,1151.02001953125,1528171200.0,0.7548315746371501
1133,2018-06-04,1157.8599853515625,1137.0,1138.5,1153.0400390625,2237700.0,1153.0400390625,1528084800.0,0.7561562905393046
1132,2018-06-01,1138.1600341796875,1112.010009765625,1112.8699951171875,1135.0,3160100.0,1135.0,1527825600.0,0.7443257481846998
1131,2018-05-31,1110.0,1078.0,1082.0,1100.0,3968400.0,1100.0,1527739200.0,0.7213729718089601
1130,2018-05-30,1078.989990234375,1066.550048828125,1073.47998046875,1077.469970703125,1434300.0,1077.469970703125,1527652800.0,0.7065979225463876
1129,2018-05-29,1081.3399658203125,1063.0799560546875,1076.0,1068.0699462890625,1803800.0,1068.0699462890625,1527566400.0,0.7004334465948885
1128,2018-05-25,1089.5699462890625,1082.5999755859375,1086.550048828125,1084.0799560546875,1111200.0,1084.0799560546875,1527220800.0,0.7109327087069971
1127,2018-05-24,1087.1199951171875,1072.300048828125,1086.9000244140625,1085.449951171875,1030200.0,1085.449951171875,1527134400.0,0.7118311427515873
1126,2018-05-23,1088.0,1066.9599609375,1070.0,1085.9599609375,1187000.0,1085.9599609375,1527048000.0,0.7121656038972969
1125,2018-05-22,1091.800048828125,1072.260009765625,1089.800048828125,1075.31005859375,1111300.0,1075.31005859375,1526961600.0,0.7051814659853095
1124,2018-05-21,1093.300048828125,1078.0,1079.0,1084.010009765625,1259000.0,1084.010009765625,1526875200.0,0.7108868383775352
1123,2018-05-18,1073.72998046875,1064.6800537109375,1066.0,1069.6400146484375,1774100.0,1069.6400146484375,1526616000.0,0.7014630873933845
1122,2018-05-17,1091.0,1076.4200439453125,1081.4599609375,1081.260009765625,1286900.0,1081.260009765625,1526529600.0,0.7090834059480128
1121,2018-05-16,1094.3800048828125,1081.6300048828125,1085.0899658203125,1084.0899658203125,1281400.0,1084.0899658203125,1526443200.0,0.710939273047339
1120,2018-05-15,1099.1199951171875,1078.780029296875,1096.9000244140625,1084.8699951171875,1786900.0,1084.8699951171875,1526356800.0,0.711450811276416
1119,2018-05-14,1118.1500244140625,1104.800048828125,1105.5699462890625,1106.5999755859375,1966900.0,1106.5999755859375,1526270400.0,0.7257011936292277
1118,2018-05-11,1109.010009765625,1097.219970703125,1100.4100341796875,1103.3800048828125,1525200.0,1103.3800048828125,1526011200.0,0.723589557415363
1117,2018-05-10,1109.4100341796875,1093.8800048828125,1095.0,1105.469970703125,1820700.0,1105.469970703125,1525924800.0,0.7249601436469794
1116,2018-05-09,1094.0,1062.1099853515625,1064.0999755859375,1088.949951171875,2358000.0,1088.949951171875,1525838400.0,0.7141264203891613
1115,2018-05-08,1065.22998046875,1051.6400146484375,1064.6199951171875,1058.5899658203125,1301500.0,1058.5899658203125,1525752000.0,0.6942165359735857
1114,2018-05-07,1065.0,1050.27001953125,1053.8900146484375,1059.4599609375,1720000.0,1059.4599609375,1525665600.0,0.6947870732128083
1113,2018-05-04,1051.8800048828125,1018.0499877929688,1019.6099853515625,1051.0,1844600.0,1051.0,1525406400.0,0.6892390848829246
1112,2018-05-03,1030.68994140625,1007.8900146484375,1025.3699951171875,1026.300048828125,1964100.0,1026.300048828125,1525320000.0,0.6730410147189322
1111,2018-05-02,1043.97998046875,1023.1599731445312,1034.0,1026.050048828125,1734900.0,1026.050048828125,1525233600.0,0.6728770663162483
1110,2018-05-01,1041.72998046875,1010.6099853515625,1016.2999877929688,1040.75,1766300.0,1040.75,1525147200.0,0.6825172003728865
1109,2018-04-30,1038.3699951171875,1018.2999877929688,1034.4200439453125,1018.5800170898438,1724600.0,1018.5800170898438,1525060800.0,0.6679782672302926
1108,2018-04-27,1051.699951171875,1027.5899658203125,1045.5400390625,1031.449951171875,2037300.0,1031.449951171875,1524801600.0,0.6764182877718747
1107,2018-04-26,1052.02001953125,1020.4500122070312,1033.219970703125,1043.31005859375,2546300.0,1043.31005859375,1524715200.0,0.6841960704417761
1106,2018-04-25,1036.0699462890625,1017.010009765625,1029.75,1022.989990234375,2893000.0,1022.989990234375,1524628800.0,0.6708702994419911
1105,2018-04-24,1064.489990234375,1012.8599853515625,1059.199951171875,1022.6400146484375,6411000.0,1022.6400146484375,1524542400.0,0.6706407876888199
1104,2018-04-23,1088.0,1066.6800537109375,1082.97998046875,1073.81005859375,3479500.0,1073.81005859375,1524456000.0,0.7041977755692064
1103,2018-04-20,1094.75,1072.0999755859375,1084.27001953125,1077.3199462890625,2121700.0,1077.3199462890625,1524196800.0,0.7064995374941911
1102,2018-04-19,1097.510009765625,1069.02001953125,1069.02001953125,1089.449951171875,1994200.0,1089.449951171875,1524110400.0,0.714454317194529
1101,2018-04-18,1082.0,1070.52001953125,1079.010009765625,1075.3900146484375,1556300.0,1075.3900146484375,1524024000.0,0.7052339006551132
1100,2018-04-17,1085.0,1057.0899658203125,1061.199951171875,1079.3599853515625,2729200.0,1079.3599853515625,1523937600.0,0.7078373820770293
1099,2018-04-16,1051.4300537109375,1033.9200439453125,1045.550048828125,1046.0999755859375,1488800.0,1046.0999755859375,1523851200.0,0.6860256801797349
1098,2018-04-13,1052.97998046875,1030.1500244140625,1046.8900146484375,1036.0400390625,1270500.0,1036.0400390625,1523592000.0,0.6794284380832607
1097,2018-04-12,1044.6500244140625,1026.050048828125,1031.469970703125,1037.2900390625,1644800.0,1037.2900390625,1523505600.0,0.68024818009668
1096,2018-04-11,1035.8699951171875,1019.2000122070312,1032.0,1025.06005859375,1703000.0,1025.06005859375,1523419200.0,0.6722278370458548
1095,2018-04-10,1041.2099609375,1015.4099731445312,1030.260009765625,1036.5,1831000.0,1036.5,1523332800.0,0.679730077527261
1094,2018-04-09,1044.5899658203125,1019.2000122070312,1020.0399780273438,1020.0900268554688,1661000.0,1020.0900268554688,1523246400.0,0.6689685219867376
1093,2018-04-06,1036.0,1006.25,1023.0999755859375,1009.9500122070312,2006700.0,1009.9500122070312,1522987200.0,0.6623187651675287
1092,2018-04-05,1046.7099609375,1024.0,1046.3900146484375,1032.6400146484375,1791800.0,1032.6400146484375,1522900800.0,0.6771987237961741
1091,2018-04-04,1032.739990234375,996.510009765625,998.22998046875,1029.7099609375,2536200.0,1029.7099609375,1522814400.0,0.6752772132934296
1090,2018-04-03,1025.0,997.25,1016.1500244140625,1018.6799926757812,2566100.0,1018.6799926757812,1522728000.0,0.66804383058078
1089,2018-04-02,1039.530029296875,994.25,1027.6199951171875,1012.6300048828125,3253400.0,1012.6300048828125,1522641600.0,0.6640762872411239
1088,2018-03-29,1048.050048828125,1004.0399780273438,1011.2100219726562,1037.1400146484375,3466900.0,1037.1400146484375,1522296000.0,0.6801497950444834
1087,2018-03-28,1024.989990234375,984.0,1001.9099731445312,1005.1799926757812,3884900.0,1005.1799926757812,1522209600.0,0.6591906168358519
1086,2018-03-27,1064.5400390625,997.6199951171875,1063.9000244140625,1006.9400024414062,3040800.0,1006.9400024414062,1522123200.0,0.6603448199949807
1085,2018-03-26,1059.27001953125,1010.5800170898438,1050.5999755859375,1054.0899658203125,3299200.0,1054.0899658203125,1522036800.0,0.6912654647252764
1084,2018-03-23,1066.780029296875,1024.8699951171875,1051.3699951171875,1026.550048828125,2494000.0,1026.550048828125,1521777600.0,0.673204963121616
1083,2018-03-22,1083.9200439453125,1049.6400146484375,1080.010009765625,1053.1500244140625,3465600.0,1053.1500244140625,1521691200.0,0.690649057156592
1082,2018-03-21,1108.699951171875,1087.2099609375,1092.5699462890625,1094.0,2244900.0,1094.0,1521604800.0,0.7174382101445476
1081,2018-03-20,1105.550048828125,1082.4200439453125,1098.4000244140625,1095.800048828125,2729900.0,1095.800048828125,1521518400.0,0.7186186706650437
1080,2018-03-19,1119.3699951171875,1088.9200439453125,1117.760009765625,1100.0699462890625,3182800.0,1100.0699462890625,1521432000.0,0.7214188421384219
1079,2018-03-16,1156.81005859375,1131.3599853515625,1155.3499755859375,1134.4200439453125,2932800.0,1134.4200439453125,1521172800.0,0.7439454167095283
1078,2018-03-15,1162.5,1135.6600341796875,1149.5699462890625,1150.6099853515625,1669100.0,1150.6099853515625,1521086400.0,0.7545626768419279
1077,2018-03-14,1159.760009765625,1142.3499755859375,1145.800048828125,1148.8900146484375,2093500.0,1148.8900146484375,1521000000.0,0.7534347310441664
1076,2018-03-13,1178.0,1134.5699462890625,1171.8299560546875,1139.9100341796875,2157000.0,1139.9100341796875,1520913600.0,0.7475457172282313
1075,2018-03-12,1178.1600341796875,1159.199951171875,1165.050048828125,1165.9300537109375,2215300.0,1165.9300537109375,1520827200.0,0.7646094797880358
1074,2018-03-09,1161.0,1134.2900390625,1139.5,1160.8399658203125,2133100.0,1160.8399658203125,1520571600.0,0.7612714326712823
1073,2018-03-08,1131.43994140625,1117.199951171875,1117.199951171875,1129.3800048828125,1693100.0,1129.3800048828125,1520485200.0,0.7406401912944839
1072,2018-03-07,1116.199951171875,1089.9100341796875,1092.8199462890625,1115.0400390625,1537400.0,1115.0400390625,1520398800.0,0.7312361333313587
1071,2018-03-06,1105.6300048828125,1094.5,1102.0999755859375,1100.9000244140625,1169100.0,1100.9000244140625,1520312400.0,0.7219632020692082
1070,2018-03-05,1101.1800537109375,1072.27001953125,1078.1300048828125,1094.760009765625,1432400.0,1094.760009765625,1520226000.0,0.717936619692941
1069,2018-03-02,1086.8900146484375,1050.1099853515625,1057.97998046875,1084.1400146484375,2508100.0,1084.1400146484375,1519966800.0,0.7109720947490481
1068,2018-03-01,1111.27001953125,1067.2900390625,1109.5400390625,1071.4100341796875,2766900.0,1071.4100341796875,1519880400.0,0.7026238548928552
1067,2018-02-28,1127.6500244140625,1103.0,1122.0,1103.9200439453125,2464600.0,1103.9200439453125,1519794000.0,0.7239437115820981
1066,2018-02-27,1144.25,1116.7900390625,1143.699951171875,1117.510009765625,2148200.0,1117.510009765625,1519707600.0,0.7328559243371717
1065,2018-02-26,1144.199951171875,1129.3399658203125,1131.8599853515625,1143.699951171875,1545600.0,1143.699951171875,1519621200.0,0.7500311205769254
1064,2018-02-23,1129.0,1108.43994140625,1118.6600341796875,1128.0899658203125,1264600.0,1128.0899658203125,1519362000.0,0.7397941919196973
1063,2018-02-22,1125.4599609375,1105.1500244140625,1119.1700439453125,1109.9000244140625,1400500.0,1109.9000244140625,1519275600.0,0.727865344565827
1062,2018-02-21,1136.199951171875,1107.510009765625,1109.0999755859375,1113.75,2074300.0,1113.75,1519189200.0,0.730390133956572
1061,2018-02-20,1116.2900390625,1090.0,1092.760009765625,1103.5899658203125,1687700.0,1103.5899658203125,1519102800.0,0.7237272484566796
1060,2018-02-16,1108.31005859375,1091.550048828125,1093.3800048828125,1095.5,1997400.0,1095.5,1518757200.0,0.7184219005606507
1059,2018-02-15,1094.0999755859375,1067.22998046875,1083.449951171875,1091.3599853515625,1869800.0,1091.3599853515625,1518670800.0,0.7157069054058544
